k,t,Bus_IMU.imu_gyro.1,Bus_IMU.imu_gyro.2,Bus_IMU.imu_gyro.3,Bus_IMU.imu_acc.1,Bus_IMU.imu_acc.2,Bus_IMU.imu_acc.3,Bus_Cmd.F_des.1,Bus_Cmd.q_des.1,Bus_Cmd.q_des.2,Bus_Cmd.q_des.3,Bus_Cmd.q_des.4,Bus_Cmd.q_ref.1,Bus_Cmd.q_ref.2,Bus_Cmd.q_ref.3,Bus_Cmd.q_ref.4,Bus_Cmd.Omega_ref.1,Bus_Cmd.Omega_ref.2,Bus_Cmd.Omega_ref.3,Bus_Cmd.tau_ref.1,Bus_Cmd.tau_ref.2,Bus_Cmd.tau_ref.3,Bus_Cmd.q_ext.1,Bus_Cmd.q_ext.2,Bus_Cmd.q_ext.3,Bus_Cmd.q_ext.4,Bus_Cmd.estop.1,Bus_Cmd.ack.1,batt_count.1,btn_ack.1,rotor_cmd.1,rotor_cmd.2,rotor_cmd.3,rotor_cmd.4,led.1,throttle.1,throttle.2,throttle.3,throttle.4
3554,3.5540000000000003,0.28251842198789578,-0.20792362877611328,0.19676810776563286,0.38948264081583067,-0.61424219884602005,0.66580828427558592,9.5193334757530437,0.99977785607864045,-0.0083026236538537891,-0.019372788525658838,0,1,0,0,0,0,0,0,0,0,0,0.99996744751149735,0,0.0069188530448781567,0.0041513118269268946,0,0,944,0,1198.5996004904343,1077.059317337784,1154.4653730779287,1062.2389153324668,0,25.482198386063377,22.289946729308269,24.288933077119509,21.92110006500215
3555,3.5549999999999997,0.28093122729427278,-0.20298330384304572,0.19421382310931901,0.2756533622245968,-0.39952569409975103,0.59609706326586065,9.629200109866634,0.99973955041364249,-0.0055350824359025243,-0.022140329743610097,0,1,0,0,0,0,0,0,0,0,0,0.99991478683048518,0.0041513118269268946,-0.0055350824359025252,0.01107016487180505,0,0,944,0,1207.7420268809371,1089.6215385849832,1163.5807785070151,1056.5879578543254,0,25.734155036305999,22.606115974676442,24.532241304934363,21.781650257280155
3556,3.556,0.28982462486294508,-0.20388225677876329,0.19777681705073882,0.63705777258240592,-0.44452869204559819,0.80162919125815524,9.629200109866634,0.99973955041364249,-0.0055350824359025243,-0.022140329743610097,0,1,0,0,0,0,0,0,0,0,0,0.99991478683048518,0.0041513118269268946,-0.0055350824359025252,0.01107016487180505,0,0,944,0,1215.692223961393,1079.8500080833132,1170.7365682984594,1049.5744403936117,0,25.95457422974733,22.359904840178725,24.724395806951048,21.609492982890039
3557,3.5569999999999999,0.28782291602706073,-0.20397685809628194,0.1949645108102715,0.51254344212601266,-0.45006749372734445,0.72067383682605035,9.629200109866634,0.99973955041364249,-0.0055350824359025243,-0.022140329743610097,0,1,0,0,0,0,0,0,0,0,0,0.99991478683048518,0.0041513118269268946,-0.0055350824359025252,0.01107016487180505,0,0,944,0,1217.0603402299532,1077.6481406524197,1172.6025012251791,1048.1680346894441,0,25.99262867686657,22.304694307453996,24.77466789930946,21.575093075497495
3558,3.5579999999999998,0.28998828127846848,-0.20008928300115852,0.20116650422359905,0.57935857783506639,-0.27283098124883987,1.0452499193788074,9.629200109866634,0.99973955041364249,-0.0055350824359025243,-0.022140329743610097,0,1,0,0,0,0,0,0,0,0,0,0.99991478683048518,0.0041513118269268946,-0.0055350824359025252,0.01107016487180505,0,0,944,0,1227.141942797409,1066.2389904551128,1181.8597542812413,1037.6313556882769,0,26.274164932205732,22.020208330388133,25.025091274828636,21.318675673654866
3559,3.5590000000000002,0.28709760852072536,-0.2048864309627495,0.19322019310161745,0.42269997313222557,-0.48201721879982617,0.7338566099724837,9.629200109866634,0.99973955041364249,-0.0055350824359025243,-0.022140329743610097,0,1,0,0,0,0,0,0,0,0,0,0.99991478683048518,0.0041513118269268946,-0.0055350824359025252,0.01107016487180505,0,0,944,0,1223.3741278010191,1069.2898850570764,1179.1684968506302,1041.9936577605888,0,26.168716510869448,22.096020343106606,24.952114718086342,21.424555976385975
3560,3.5600000000000001,0.28593451573178685,-0.19889689777610495,0.19695297868300574,0.34748798103674122,-0.20175251331315264,0.947874448726437,9.629200109866634,0.99973955041364249,-0.0055350824359025243,-0.022140329743610097,0,1,0,0,0,0,0,0,0,0,0,0.99991478683048518,0.0041513118269268946,-0.0055350824359025252,0.01107016487180505,0,0,944,0,1231.0221559145079,1061.159735909197,1185.8624186180455,1033.6677572018127,0,26.383044538013035,21.894418091367299,25.133891134972032,21.222815422792966
3561,3.5609999999999999,0.29114251335782537,-0.21129087744102767,0.19332420380439472,0.56239192891590728,-0.74342465128831836,0.83116894542569741,9.629200109866634,0.99973955041364249,-0.0055350824359025243,-0.022140329743610097,0,1,0,0,0,0,0,0,0,0,0,0.99991478683048518,0.0041513118269268946,-0.0055350824359025252,0.01107016487180505,0,0,944,0,1230.8809553695557,1058.7673731184054,1187.0268076770865,1034.9518456532032,0,26.379077346567566,21.835354126541546,25.165600382123895,21.253835526343167
3562,3.5620000000000003,0.28730532970498696,-0.20858823581256747,0.19215103996119509,0.3740679313162491,-0.60136375328908276,0.82522732707656898,9.629200109866634,0.99973955041364249,-0.0055350824359025243,-0.022140329743610097,0,1,0,0,0,0,0,0,0,0,0,0.99991478683048518,0.0041513118269268946,-0.0055350824359025252,0.01107016487180505,0,0,944,0,1233.3357528647807,1056.0368770843083,1189.7869410754488,1031.6444694885722,0,26.448102233847941,21.768086372971926,25.240871848036804,21.17400789565599
3563,3.5629999999999997,0.28773644621058903,-0.2050724241097874,0.18621758290734314,0.38102345525439901,-0.41768631354738256,0.60563924629297428,9.629200109866634,0.99973955041364249,-0.0055350824359025243,-0.022140329743610097,0,1,0,0,0,0,0,0,0,0,0,0.99991478683048518,0.0041513118269268946,-0.0055350824359025252,0.01107016487180505,0,0,944,0,1231.7415600309052,1057.9837137634443,1187.6800561939533,1033.9794564978627,0,26.40326296890289,21.816032371763782,25.183401616312576,21.230342081691308
3564,3.5640000000000001,0.28779389650568271,-0.20706801228155683,0.18698202227222183,0.37438858447454415,-0.47669282015027309,0.68769336278261273,9.629200109866634,0.99973955041364249,-0.0055350824359025243,-0.022140329743610097,0,1,0,0,0,0,0,0,0,0,0,0.99991478683048518,0.0041513118269268946,-0.0055350824359025252,0.01107016487180505,0,0,944,0,1235.5973941372986,1052.7450127256882,1192.0382200081947,1029.7019672985714,0,26.511798234562519,21.687193527394715,25.302376755862667,21.12722935694433
3565,3.5649999999999999,0.28726095286890369,-0.20488201959781857,0.1915995949943573,0.34428271879287542,-0.34249831275433873,0.94353742568867571,9.4985808893093662,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,1,0,0,0,0,0,0,0,0,0,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,0,0,944,0,1207.3912775039714,1018.34559027685,1207.6839466825893,1045.7013479680397,0,25.724458740112407,20.855325079006683,25.732549272422169,21.514858178409909
3566,3.5659999999999998,0.29058303268562119,-0.2078947714582654,0.18721093034382194,0.49046349996773375,-0.43694518103028029,0.79500114746992934,9.4985808893093662,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,1,0,0,0,0,0,0,0,0,0,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,0,0,944,0,1201.5082433120647,1024.1475656489645,1202.5797134651152,1052.6704138697005,0,25.562181440093148,20.993904589500499,25.591686686422609,21.685362961541045
3567,3.5670000000000002,0.28979498711275264,-0.21128009332923259,0.18859353218570346,0.45463579846990687,-0.54323647819248533,0.90661861846048208,9.4985808893093662,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,1,0,0,0,0,0,0,0,0,0,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,0,0,944,0,1200.6041645355042,1024.157527035776,1203.0564543831256,1053.1473923098606,0,25.537303061144055,20.994143120881432,25.60482195939715,21.69706941971404
3568,3.5680000000000001,0.29128726531312854,-0.20745968072532361,0.18869599236450768,0.52401773325682233,-0.32104633028100948,0.96136593348133281,9.4985808893093662,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,1,0,0,0,0,0,0,0,0,0,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,0,0,944,0,1199.3443908215925,1025.7263344721932,1201.5737289375002,1054.7475315677402,0,25.50266323792302,21.031735007586633,25.563984087207391,21.736375893096202
3569,3.569,0.29180112734598163,-0.20966620159839056,0.18524434001039936,0.55195237232752381,-0.36601923862098767,0.85703548368608307,9.4985808893093662,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,1,0,0,0,0,0,0,0,0,0,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,0,0,944,0,1194.2714092209635,1030.6231905365557,1197.4572799516052,1060.3966075872352,0,25.363485336610051,21.14940407668384,25.450831474810176,21.875564747745969
3570,3.5700000000000003,0.28889356402363892,-0.21202295636278742,0.18116491491031145,0.42846907447608262,-0.41465703135509185,0.7252474397876546,9.4985808893093662,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,1,0,0,0,0,0,0,0,0,0,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,0,0,944,0,1188.3235658516619,1036.5505600777924,1193.0767277796522,1066.2228769448684,0,25.20094563511093,21.292504070975056,25.330782171663554,22.019808431973381
3571,3.5709999999999997,0.29453985975886832,-0.21125210327836358,0.18256621597199874,0.69193109054502,-0.32039034083653495,0.84069875167779007,9.4985808893093662,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,1,0,0,0,0,0,0,0,0,0,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,0,0,944,0,1188.2788582766648,1035.9628567573386,1192.8045897854395,1067.1479688518639,0,25.199726509341854,21.278282952051931,25.323336575696366,22.042775624511787
3572,3.5720000000000001,0.28899897303977684,-0.21544992504535157,0.18299412903163167,0.45455706009936708,-0.44812199845975009,0.91318497826656186,9.4985808893093662,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,1,0,0,0,0,0,0,0,0,0,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,0,0,944,0,1186.2822007074176,1037.1242166088348,1192.8663957769745,1068.1717670301514,0,25.145319796085857,21.306392213343301,25.325027438003243,22.068213899409706
3573,3.573,0.2923635635219205,-0.21934646320360765,0.17778109146970714,0.61971939874868565,-0.56172539645177366,0.73282046580972671,9.4985808893093662,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,1,0,0,0,0,0,0,0,0,0,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,0,0,944,0,1179.5839334699217,1043.4196280667818,1187.2480876869149,1075.6916214205439,0,24.963370473908164,21.459252292736814,25.171629398059508,22.255719033864068
3574,3.5739999999999998,0.28802083726839112,-0.2183710562035901,0.17535999759030971,0.44030481185966241,-0.45648678967683876,0.67877738734765458,9.4985808893093662,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,1,0,0,0,0,0,0,0,0,0,0.99996074539702373,-0.0055350824359025252,-0.0069188530448781567,0,0,0,944,0,1175.3184114859471,1047.8826453922579,1184.3293871336959,1079.233875638356,0,24.84796277399148,21.568117607564872,25.092183354596774,22.344445682515378
3575,3.5750000000000002,0.29146220619405738,-0.21526398278047992,0.17976267975241159,0.61278894346597679,-0.25638500665391861,0.93231723796105681,9.5425275429548027,0.99984680257741376,-0.0055350824359025252,-0.016605247307707578,0,1,0,0,0,0,0,0,0,0,0,0.9999913832679338,-0.0013837706089756311,-0.0027675412179512622,0.0027675412179512622,0,0,944,0,1197.8778385414857,1060.1424296592386,1177.3602353524934,1060.741586618374,0,25.462376608810008,21.869287860281275,24.903161575417037,21.884086085293596
3576,3.5760000000000001,0.2907653039343176,-0.22140856320170563,0.17456728949207465,0.60097007487062781,-0.47395581481401738,0.75497546973959495,9.5425275429548027,0.99984680257741376,-0.0055350824359025252,-0.016605247307707578,0,1,0,0,0,0,0,0,0,0,0,0.9999913832679338,-0.0013837706089756311,-0.0027675412179512622,0.0027675412179512622,0,0,944,0,1192.4416881806517,1064.9615664368166,1173.0840403408199,1066.7598798241972,0,25.313409972314361,21.98852232050664,24.787652702723932,22.033138422681333
3577,3.577,0.29419655966066799,-0.22082500350541076,0.17987312224163174,0.77645975887971241,-0.39118187357499012,1.0504801459405162,9.5425275429548027,0.99984680257741376,-0.0055350824359025252,-0.016605247307707578,0,1,0,0,0,0,0,0,0,0,0,0.9999913832679338,-0.0013837706089756311,-0.0027675412179512622,0.0027675412179512622,0,0,944,0,1197.4934212831558,1059.084354760877,1177.6127066416766,1061.9516341359067,0,25.4518234877082,21.843173162535464,24.909992599974618,21.913994890734699
3578,3.5780000000000003,0.2837310083177248,-0.21657198595810756,0.17221677633236462,0.32866738378469817,-0.14593011790697852,0.76372460699316391,9.5425275429548027,0.99984680257741376,-0.0055350824359025252,-0.016605247307707578,0,1,0,0,0,0,0,0,0,0,0,0.9999913832679338,-0.0013837706089756311,-0.0027675412179512622,0.0027675412179512622,0,0,944,0,1190.106476450153,1068.099414811732,1170.6209360510418,1068.9340313942573,0,25.249595513059294,22.066415459147507,24.721282694662175,22.087167842587355
3579,3.5789999999999997,0.28693346603639319,-0.2269066574658517,0.16557711171891965,0.49698781295629951,-0.55929920232867714,0.52321527141237989,9.5425275429548027,0.99984680257741376,-0.0055350824359025252,-0.016605247307707578,0,1,0,0,0,0,0,0,0,0,0,0.9999913832679338,-0.0013837706089756311,-0.0027675412179512622,0.0027675412179512622,0,0,944,0,1183.1340251670192,1073.8780916600297,1165.0944767653457,1076.8926165403611,0,25.059694221318917,22.210393101215821,24.572804265415051,22.285772856498561
3580,3.5800000000000001,0.28450772808426744,-0.22556366413310591,0.1706859161660004,0.41368245954573735,-0.45026117070755972,0.81144693094402598,9.5425275429548027,0.99984680257741376,-0.0055350824359025252,-0.016605247307707578,0,1,0,0,0,0,0,0,0,0,0,0.9999913832679338,-0.0013837706089756311,-0.0027675412179512622,0.0027675412179512622,0,0,944,0,1187.640605140205,1069.0932622690943,1169.8538696774988,1071.5196861454176,0,25.182326325137996,22.091128675691273,24.700638009386299,22.151549860638163
3581,3.581,0.28479717184012249,-0.22821814248741806,0.16949027893105198,0.45385046927870248,-0.52356805936711914,0.8165840456328517,9.5425275429548027,0.99984680257741376,-0.0055350824359025252,-0.016605247307707578,0,1,0,0,0,0,0,0,0,0,0,0.9999913832679338,-0.0013837706089756311,-0.0027675412179512622,0.0027675412179512622,0,0,944,0,1186.2223556328568,1070.1820109161558,1168.8810737658382,1073.0643720224195,0,25.14369028948947,22.118225013990461,24.674473058589406,22.190077550817044
3582,3.5819999999999999,0.28694096020488408,-0.22769431798981324,0.17073936830191278,0.57871935990480572,-0.45639063084408871,0.93196278550355305,9.5425275429548027,0.99984680257741376,-0.0055350824359025252,-0.016605247307707578,0,1,0,0,0,0,0,0,0,0,0,0.9999913832679338,-0.0013837706089756311,-0.0027675412179512622,0.0027675412179512622,0,0,944,0,1187.4344590183307,1068.7728126215181,1169.7468630403175,1072.1844438098462,0,25.176708032993016,22.083158091631976,24.697758975018644,22.16812430341448
3583,3.5830000000000002,0.28600528375436368,-0.22795455497465025,0.16343966159783616,0.56637514160671087,-0.42668539483592655,0.66317565693032521,9.5425275429548027,0.99984680257741376,-0.0055350824359025252,-0.016605247307707578,0,1,0,0,0,0,0,0,0,0,0,0.9999913832679338,-0.0013837706089756311,-0.0027675412179512622,0.0027675412179512622,0,0,944,0,1180.3258248184761,1076.2716455811312,1162.9871160800624,1079.8585021288698,0,24.98347956526322,22.270229927218487,24.516345156928196,22.360118015502266
3584,3.5840000000000001,0.28286511136877507,-0.22491136295669112,0.16904257571832371,0.45610333715929741,-0.25041210991019636,0.97472831266250304,9.5425275429548027,0.99984680257741376,-0.0055350824359025252,-0.016605247307707578,0,1,0,0,0,0,0,0,0,0,0,0.9999913832679338,-0.0013837706089756311,-0.0027675412179512622,0.0027675412179512622,0,0,944,0,1185.4750424625647,1071.0856826199342,1167.9165553329317,1074.0383738804626,0,25.123347796924897,22.140733718137412,24.648549190459242,22.214396352407206
3585,3.585,0.28411273440541035,-0.23246113407506433,0.16585159348864598,0.54427723262668992,-0.55217512880118436,0.89095103847242629,9.6426282540360724,0.99989850933161417,-0.012453935480780682,-0.0069188530448781567,0,1,0,0,0,0,0,0,0,0,0,0.99998180903411094,0.0041513118269268946,0.0013837706089756313,-0.0041513118269268946,0,0,944,0,1177.9581978925523,1059.336974792456,1168.6509405643587,1117.0602305666355,0,24.919342463894967,21.849406064019746,24.668285979069605,23.307865196749812
3586,3.5860000000000003,0.28131778090526222,-0.23131369950447955,0.158709938248946,0.45178082975833,-0.46434243827057586,0.62955811119438065,9.6426282540360724,0.99989850933161417,-0.012453935480780682,-0.0069188530448781567,0,1,0,0,0,0,0,0,0,0,0,0.99998180903411094,0.0041513118269268946,0.0013837706089756313,-0.0041513118269268946,0,0,944,0,1168.1419840395097,1070.5077305298569,1158.570586162647,1127.1737322254455,0,24.654606510957958,22.126336123418501,24.398305446681238,23.570358064100354
3587,3.5869999999999997,0.28100863808728427,-0.23181982113963243,0.16135102093420792,0.47218325476111112,-0.45219814257531538,0.80802429540365739,9.6426282540360724,0.99989850933161417,-0.012453935480780682,-0.0069188530448781567,0,1,0,0,0,0,0,0,0,0,0,0.99998180903411094,0.0041513118269268946,0.0013837706089756313,-0.0041513118269268946,0,0,944,0,1167.6558816883746,1071.1959248241831,1157.5816892530493,1128.0392666236899,0,24.641546081895271,22.143480784328638,24.371928370159029,23.592918301822099
3588,3.5880000000000001,0.2771456434836404,-0.23024653748648499,0.16167114817425554,0.33400810358359967,-0.34787461921690577,0.88204210075639478,9.6426282540360724,0.99989850933161417,-0.012453935480780682,-0.0069188530448781567,0,1,0,0,0,0,0,0,0,0,0,0.99998180903411094,0.0041513118269268946,0.0013837706089756313,-0.0041513118269268946,0,0,944,0,1165.1295988722025,1074.6365065245229,1154.4617195611479,1130.573507775958,0,24.573745979498479,22.229340122299142,24.288835887992487,23.659060022952147
3589,3.589,0.28657287782083446,-0.23475229721535476,0.15930524411251509,0.79483993712927969,-0.51832620620833481,0.83513729704162254,9.6426282540360724,0.99989850933161417,-0.012453935480780682,-0.0069188530448781567,0,1,0,0,0,0,0,0,0,0,0,0.99998180903411094,0.0041513118269268946,0.0013837706089756313,-0.0041513118269268946,0,0,944,0,1160.3713207586184,1078.975230117484,1148.5230068153553,1137.3630358464638,0,24.446386657987876,22.337958415778033,24.131207837222412,23.836895956654068
3590,3.5899999999999999,0.28046405548570047,-0.23631334374574142,0.1617064488585773,0.5587124214726199,-0.55797631151806837,1.0023849650939165,9.6426282540360724,0.99989850933161417,-0.012453935480780682,-0.0069188530448781567,0,1,0,0,0,0,0,0,0,0,0,0.99998180903411094,0.0041513118269268946,0.0013837706089756313,-0.0041513118269268946,0,0,944,0,1159.357845342817,1080.0540067581105,1148.0923901679525,1137.8073274093892,0,24.419318057435824,22.365025009204842,24.119805498284517,23.848565316043
